avgcpu,node_count,instance_type,job_input,engine_type,data_size,elapsed_time,name
42.01065957446808,20,m4.xlarge,pagerank,spark,huge,231.229,20_m4.xlarge_pagerank_spark_huge_1
88.16547591522158,20,m4.xlarge,regression,spark1.5,bigdata,2595.318187041,20_m4.xlarge_regression_spark1.5_bigdata_1
50.7004756097561,20,m4.xlarge,regression,spark1.5,huge,204.62643419200015,20_m4.xlarge_regression_spark1.5_huge_1
39.65536413043478,20,m4.xlarge,terasort,hadoop,bigdata,601.583,20_m4.xlarge_terasort_hadoop_bigdata_1
43.83572580645162,20,m4.xlarge,terasort,hadoop,huge,305.327,20_m4.xlarge_terasort_hadoop_huge_1
51.359187283238796,20,m4.xlarge,wordcount,hadoop,bigdata,593.966,20_m4.xlarge_wordcount_hadoop_bigdata_1
48.54645358653174,20,m4.xlarge,wordcount,hadoop,huge,358.397,20_m4.xlarge_wordcount_hadoop_huge_1
44.436825174825174,20,r4.xlarge,join,spark,bigdata,376.391,20_r4.xlarge_join_spark_bigdata_1
34.291746268656716,20,r4.xlarge,join,spark,huge,336.584,20_r4.xlarge_join_spark_huge_1
69.2723064516129,20,r4.xlarge,kmeans,spark1.5,bigdata,311.2095293099992,20_r4.xlarge_kmeans_spark1.5_bigdata_1
56.782425,20,r4.xlarge,kmeans,spark1.5,huge,200.3821447399996,20_r4.xlarge_kmeans_spark1.5_huge_1
3.9983295238095238,20,r4.xlarge,lr,spark,bigdata,3002.775,20_r4.xlarge_lr_spark_bigdata_1
3.1648191964285717,20,r4.xlarge,lr,spark,huge,2235.444,20_r4.xlarge_lr_spark_huge_1
89.68717407407408,20,r4.xlarge,naive-bayes,spark1.5,bigdata,676.1079301640002,20_r4.xlarge_naive-bayes_spark1.5_bigdata_1
79.52461538461539,20,r4.xlarge,naive-bayes,spark1.5,huge,195.56484015599972,20_r4.xlarge_naive-bayes_spark1.5_huge_1
64.26750801282051,20,r4.xlarge,pagerank,hadoop,bigdata,938.351,20_r4.xlarge_pagerank_hadoop_bigdata_1
66.1733237704918,20,r4.xlarge,pagerank,hadoop,huge,603.821,20_r4.xlarge_pagerank_hadoop_huge_1
48.30445909090909,20,r4.xlarge,pagerank,spark,bigdata,315.513,20_r4.xlarge_pagerank_spark_bigdata_1
41.170100000000005,20,r4.xlarge,pagerank,spark,huge,221.287,20_r4.xlarge_pagerank_spark_huge_1
86.58989478764478,20,r4.xlarge,regression,spark1.5,bigdata,2589.511398396,20_r4.xlarge_regression_spark1.5_bigdata_1
44.75625,20,r4.xlarge,regression,spark1.5,huge,191.0274833079999,20_r4.xlarge_regression_spark1.5_huge_1
46.40224539877301,20,r4.xlarge,terasort,hadoop,bigdata,544.124,20_r4.xlarge_terasort_hadoop_bigdata_1
52.73966346153846,20,r4.xlarge,terasort,hadoop,huge,254.830,20_r4.xlarge_terasort_hadoop_huge_1
53.774574437365985,20,r4.xlarge,wordcount,hadoop,bigdata,549.008,20_r4.xlarge_wordcount_hadoop_bigdata_1
51.30986160192249,20,r4.xlarge,wordcount,hadoop,huge,333.075,20_r4.xlarge_wordcount_hadoop_huge_1
50.22832070707071,24,c4.large,join,spark,bigdata,412.355,24_c4.large_join_spark_bigdata_1
34.361990740740744,24,c4.large,join,spark,huge,402.328,24_c4.large_join_spark_huge_1
90.1409668109668,24,c4.large,kmeans,spark1.5,bigdata,2313.211014948003,24_c4.large_kmeans_spark1.5_bigdata_1
84.07332634228187,24,c4.large,kmeans,spark1.5,huge,1491.6134379130008,24_c4.large_kmeans_spark1.5_huge_1
8.521546068144252,24,c4.large,lr,spark,bigdata,4373.981,24_c4.large_lr_spark_bigdata_1
7.77431912034297,24,c4.large,lr,spark,huge,1855.911,24_c4.large_lr_spark_huge_1
88.72406776094276,24,c4.large,naive-bayes,spark1.5,bigdata,991.8220806649988,24_c4.large_naive-bayes_spark1.5_bigdata_1
81.69100917431192,24,c4.large,naive-bayes,spark1.5,huge,545.7048473699997,24_c4.large_naive-bayes_spark1.5_huge_1
64.39207793609673,24,c4.large,pagerank,hadoop,bigdata,1154.563,24_c4.large_pagerank_hadoop_bigdata_1
62.13557189542484,24,c4.large,pagerank,hadoop,huge,758.469,24_c4.large_pagerank_hadoop_huge_1
61.192405596606456,24,c4.large,pagerank,spark,bigdata,506.05787846900057,24_c4.large_pagerank_spark_bigdata_1
54.24901422184171,24,c4.large,pagerank,spark,huge,356.777,24_c4.large_pagerank_spark_huge_1
87.60970302013423,24,c4.large,regression,spark1.5,bigdata,3724.7843809879996,24_c4.large_regression_spark1.5_bigdata_1
79.97373526936026,24,c4.large,regression,spark1.5,huge,991.127868349,24_c4.large_regression_spark1.5_huge_1
36.347616327303115,24,c4.large,terasort,hadoop,bigdata,860.013,24_c4.large_terasort_hadoop_bigdata_1
34.65417284058154,24,c4.large,terasort,hadoop,huge,479.829,24_c4.large_terasort_hadoop_huge_1
49.6941020624171,24,c4.large,wordcount,hadoop,bigdata,885.550,24_c4.large_wordcount_hadoop_bigdata_1
49.75740350877194,24,c4.large,wordcount,hadoop,huge,469.055,24_c4.large_wordcount_hadoop_huge_1
36.921236419007904,24,c4.xlarge,join,spark,bigdata,340.728,24_c4.xlarge_join_spark_bigdata_1
28.151032051282048,24,c4.xlarge,join,spark,huge,323.791,24_c4.xlarge_join_spark_huge_1
85.00853298611112,24,c4.xlarge,kmeans,spark1.5,bigdata,1200.4657397029987,24_c4.xlarge_kmeans_spark1.5_bigdata_1
81.47250000000001,24,c4.xlarge,kmeans,spark1.5,huge,655.1722594820003,24_c4.xlarge_kmeans_spark1.5_huge_1
3.6785333513124776,24,c4.xlarge,lr,spark,bigdata,2781.391,24_c4.xlarge_lr_spark_bigdata_1
3.281196928635953,24,c4.xlarge,lr,spark,huge,1841.308,24_c4.xlarge_lr_spark_huge_1
86.31421428571429,24,c4.xlarge,naive-bayes,spark1.5,bigdata,525.0136457520002,24_c4.xlarge_naive-bayes_spark1.5_bigdata_1
79.5322895240976,24,c4.xlarge,naive-bayes,spark1.5,huge,289.12356771299983,24_c4.xlarge_naive-bayes_spark1.5_huge_1
64.96345865885417,24,c4.xlarge,pagerank,hadoop,bigdata,725.737,24_c4.xlarge_pagerank_hadoop_bigdata_1
63.0919877675841,24,c4.xlarge,pagerank,hadoop,huge,542.365,24_c4.xlarge_pagerank_hadoop_huge_1
54.562110655737705,24,c4.xlarge,pagerank,spark,bigdata,383.964,24_c4.xlarge_pagerank_spark_bigdata_1
44.531928294573646,24,c4.xlarge,pagerank,spark,huge,209.076,24_c4.xlarge_pagerank_spark_huge_1
83.53195833333334,24,c4.xlarge,regression,spark1.5,bigdata,2253.864523041999,24_c4.xlarge_regression_spark1.5_bigdata_1
77.65710847701149,24,c4.xlarge,regression,spark1.5,huge,582.0526603960001,24_c4.xlarge_regression_spark1.5_huge_1
38.46078676944372,24,c4.xlarge,terasort,hadoop,bigdata,423.340,24_c4.xlarge_terasort_hadoop_bigdata_1
36.749812056624954,24,c4.xlarge,terasort,hadoop,huge,262.607,24_c4.xlarge_terasort_hadoop_huge_1
46.05967818605714,24,c4.xlarge,wordcount,hadoop,bigdata,491.887,24_c4.xlarge_wordcount_hadoop_bigdata_1
44.299618370639244,24,c4.xlarge,wordcount,hadoop,huge,280.479,24_c4.xlarge_wordcount_hadoop_huge_1
54.41707852656149,24,m4.large,join,spark,bigdata,481.822,24_m4.large_join_spark_bigdata_1
44.21816441441442,24,m4.large,join,spark,huge,367.160,24_m4.large_join_spark_huge_1
87.88324031600406,24,m4.large,kmeans,spark1.5,bigdata,1636.0173051429992,24_m4.large_kmeans_spark1.5_bigdata_1
85.05475142045454,24,m4.large,kmeans,spark1.5,huge,880.9270950509999,24_m4.large_kmeans_spark1.5_huge_1
9.127637636226982,24,m4.large,lr,spark,bigdata,2783.459,24_m4.large_lr_spark_bigdata_1
8.228366361788618,24,m4.large,lr,spark,huge,1629.383,24_m4.large_lr_spark_huge_1
88.33213470319635,24,m4.large,naive-bayes,spark1.5,bigdata,1098.2196716990002,24_m4.large_naive-bayes_spark1.5_bigdata_1
80.12155913978494,24,m4.large,naive-bayes,spark1.5,huge,620.1027172999993,24_m4.large_naive-bayes_spark1.5_huge_1
66.2078273115773,24,m4.large,pagerank,hadoop,bigdata,1294.050,24_m4.large_pagerank_hadoop_bigdata_1
64.13854662698412,24,m4.large,pagerank,hadoop,huge,831.900,24_m4.large_pagerank_hadoop_huge_1
53.43137337057728,24,m4.large,pagerank,spark,bigdata,578.536,24_m4.large_pagerank_spark_bigdata_1
48.560976775956284,24,m4.large,pagerank,spark,huge,296.716,24_m4.large_pagerank_spark_huge_1
87.0203905645785,24,m4.large,regression,spark1.5,bigdata,4312.323871053,24_m4.large_regression_spark1.5_bigdata_1
78.0138456284153,24,m4.large,regression,spark1.5,huge,1221.461631929,24_m4.large_regression_spark1.5_huge_1
41.407836719294025,24,m4.large,terasort,hadoop,bigdata,925.062,24_m4.large_terasort_hadoop_bigdata_1
41.64446052631579,24,m4.large,terasort,hadoop,huge,467.815,24_m4.large_terasort_hadoop_huge_1
53.31299572649573,24,m4.large,wordcount,hadoop,bigdata,901.156,24_m4.large_wordcount_hadoop_bigdata_1
50.48470126960418,24,m4.large,wordcount,hadoop,huge,510.787,24_m4.large_wordcount_hadoop_huge_1
33.530712788259954,24,m4.xlarge,join,spark,bigdata,383.800,24_m4.xlarge_join_spark_bigdata_1
24.722674897119344,24,m4.xlarge,join,spark,huge,402.452,24_m4.xlarge_join_spark_huge_1
87.62657738095238,24,m4.xlarge,kmeans,spark1.5,bigdata,843.3933718359986,24_m4.xlarge_kmeans_spark1.5_bigdata_1
56.05050505050505,24,m4.xlarge,kmeans,spark1.5,huge,168.386300442,24_m4.xlarge_kmeans_spark1.5_huge_1
3.833784529117551,24,m4.xlarge,lr,spark,bigdata,2562.449,24_m4.xlarge_lr_spark_bigdata_1
3.3921035137701807,24,m4.xlarge,lr,spark,huge,1749.251,24_m4.xlarge_lr_spark_huge_1
86.39394736842105,24,m4.xlarge,naive-bayes,spark1.5,bigdata,571.8361069290004,24_m4.xlarge_naive-bayes_spark1.5_bigdata_1
79.62395833333333,24,m4.xlarge,naive-bayes,spark1.5,huge,320.97297949799986,24_m4.xlarge_naive-bayes_spark1.5_huge_1
61.15252647714604,24,m4.xlarge,pagerank,hadoop,bigdata,839.393,24_m4.xlarge_pagerank_hadoop_bigdata_1
58.2928165374677,24,m4.xlarge,pagerank,hadoop,huge,641.030,24_m4.xlarge_pagerank_hadoop_huge_1
41.499327731092436,24,m4.xlarge,pagerank,spark,bigdata,333.338,24_m4.xlarge_pagerank_spark_bigdata_1
34.784,24,m4.xlarge,pagerank,spark,huge,244.948,24_m4.xlarge_pagerank_spark_huge_1
86.57354552469137,24,m4.xlarge,regression,spark1.5,bigdata,2162.230721423999,24_m4.xlarge_regression_spark1.5_bigdata_1
49.09189484126984,24,m4.xlarge,regression,spark1.5,huge,211.6526822930001,24_m4.xlarge_regression_spark1.5_huge_1
34.472021072796935,24,m4.xlarge,terasort,hadoop,bigdata,575.287,24_m4.xlarge_terasort_hadoop_bigdata_1
38.46494152046784,24,m4.xlarge,terasort,hadoop,huge,278.778,24_m4.xlarge_terasort_hadoop_huge_1
49.17094132792929,24,m4.xlarge,wordcount,hadoop,bigdata,523.985,24_m4.xlarge_wordcount_hadoop_bigdata_1
51.015697737121776,24,m4.xlarge,wordcount,hadoop,huge,253.337,24_m4.xlarge_wordcount_hadoop_huge_1
57.64433524408284,24,r4.large,join,spark,bigdata,474.208,24_r4.large_join_spark_bigdata_1
47.782686374302386,24,r4.large,join,spark,huge,360.533,24_r4.large_join_spark_huge_1
90.05119808587828,24,r4.large,kmeans,spark1.5,bigdata,1618.6773989489993,24_r4.large_kmeans_spark1.5_bigdata_1
63.48938596491228,24,r4.large,kmeans,spark1.5,huge,285.6430523939998,24_r4.large_kmeans_spark1.5_huge_1
9.211605716687684,24,r4.large,lr,spark,bigdata,2481.642,24_r4.large_lr_spark_bigdata_1
8.158459467120181,24,r4.large,lr,spark,huge,1464.196,24_r4.large_lr_spark_huge_1
86.2489384057971,24,r4.large,naive-bayes,spark1.5,bigdata,1149.023339233001,24_r4.large_naive-bayes_spark1.5_bigdata_1
85.71829449152541,24,r4.large,naive-bayes,spark1.5,huge,589.9494707449999,24_r4.large_naive-bayes_spark1.5_huge_1
66.05231041609132,24,r4.large,pagerank,hadoop,bigdata,1262.114,24_r4.large_pagerank_hadoop_bigdata_1
62.61740735007454,24,r4.large,pagerank,hadoop,huge,846.435,24_r4.large_pagerank_hadoop_huge_1
54.716310307017544,24,r4.large,pagerank,spark,bigdata,469.110,24_r4.large_pagerank_spark_bigdata_1
50.20758184523809,24,r4.large,pagerank,spark,huge,275.911,24_r4.large_pagerank_spark_huge_1
86.65057069288389,24,r4.large,regression,spark1.5,bigdata,4449.701846370001,24_r4.large_regression_spark1.5_bigdata_1
56.72685945273631,24,r4.large,regression,spark1.5,huge,337.4887737859999,24_r4.large_regression_spark1.5_huge_1
43.40919931893763,24,r4.large,terasort,hadoop,bigdata,855.729,24_r4.large_terasort_hadoop_bigdata_1
42.243406849584765,24,r4.large,terasort,hadoop,huge,476.907,24_r4.large_terasort_hadoop_huge_1
49.4547486740456,24,r4.large,wordcount,hadoop,bigdata,1038.134,24_r4.large_wordcount_hadoop_bigdata_1
51.28996945287404,24,r4.large,wordcount,hadoop,huge,487.796,24_r4.large_wordcount_hadoop_huge_1
38.93537234042553,24,r4.xlarge,join,spark,bigdata,374.156,24_r4.xlarge_join_spark_bigdata_1
31.390141025641025,24,r4.xlarge,join,spark,huge,318.482,24_r4.xlarge_join_spark_huge_1
64.56840845562543,24,r4.xlarge,kmeans,spark1.5,bigdata,268.97860181299984,24_r4.xlarge_kmeans_spark1.5_bigdata_1
52.85954656862745,24,r4.xlarge,kmeans,spark1.5,huge,173.56764183999985,24_r4.xlarge_kmeans_spark1.5_huge_1
3.8817671875,24,r4.xlarge,lr,spark,bigdata,2340.348,24_r4.xlarge_lr_spark_bigdata_1
3.375925505050505,24,r4.xlarge,lr,spark,huge,1645.392,24_r4.xlarge_lr_spark_huge_1
88.22690579710145,24,r4.xlarge,naive-bayes,spark1.5,bigdata,576.7612593319991,24_r4.xlarge_naive-bayes_spark1.5_bigdata_1
77.63879901960784,24,r4.xlarge,naive-bayes,spark1.5,huge,172.8808109030001,24_r4.xlarge_naive-bayes_spark1.5_huge_1
61.31573707370737,24,r4.xlarge,pagerank,hadoop,bigdata,864.852,24_r4.xlarge_pagerank_hadoop_bigdata_1
59.86715494791667,24,r4.xlarge,pagerank,hadoop,huge,635.994,24_r4.xlarge_pagerank_hadoop_huge_1
44.15982311320755,24,r4.xlarge,pagerank,spark,bigdata,296.058,24_r4.xlarge_pagerank_spark_bigdata_1
36.223379629629626,24,r4.xlarge,pagerank,spark,huge,222.248,24_r4.xlarge_pagerank_spark_huge_1
85.44169058130979,24,r4.xlarge,regression,spark1.5,bigdata,2265.449032663001,24_r4.xlarge_regression_spark1.5_bigdata_1
41.69177380952381,24,r4.xlarge,regression,spark1.5,huge,177.8083761470001,24_r4.xlarge_regression_spark1.5_huge_1
47.672165404040406,24,r4.xlarge,terasort,hadoop,bigdata,399.054,24_r4.xlarge_terasort_hadoop_bigdata_1
44.755766666666666,24,r4.xlarge,terasort,hadoop,huge,244.768,24_r4.xlarge_terasort_hadoop_huge_1
45.56558094848469,24,r4.xlarge,wordcount,hadoop,bigdata,579.631,24_r4.xlarge_wordcount_hadoop_bigdata_1
48.17766831404919,24,r4.xlarge,wordcount,hadoop,huge,281.613,24_r4.xlarge_wordcount_hadoop_huge_1
36.775956623810764,32,c4.large,join,spark,bigdata,507.786,32_c4.large_join_spark_bigdata_1
33.961964027110945,32,c4.large,join,spark,huge,324.390,32_c4.large_join_spark_huge_1
87.92699359939759,32,c4.large,kmeans,spark1.5,bigdata,2492.306716168998,32_c4.large_kmeans_spark1.5_bigdata_1
80.84709574823643,32,c4.large,kmeans,spark1.5,huge,938.6612493270004,32_c4.large_kmeans_spark1.5_huge_1
5.789182767696381,32,c4.large,lr,spark,bigdata,4034.470,32_c4.large_lr_spark_bigdata_1
4.411920440051021,32,c4.large,lr,spark,huge,1955.585,32_c4.large_lr_spark_huge_1
86.53110099337748,32,c4.large,naive-bayes,spark1.5,bigdata,758.0858884649988,32_c4.large_naive-bayes_spark1.5_bigdata_1
79.90183358433734,32,c4.large,naive-bayes,spark1.5,huge,416.84617762100015,32_c4.large_naive-bayes_spark1.5_huge_1
64.11119246031745,32,c4.large,pagerank,hadoop,bigdata,941.074,32_c4.large_pagerank_hadoop_bigdata_1
61.744192500000004,32,c4.large,pagerank,hadoop,huge,617.761,32_c4.large_pagerank_hadoop_huge_1
49.954317202749216,32,c4.large,pagerank,spark,bigdata,472.4260219989992,32_c4.large_pagerank_spark_bigdata_1
47.57225446428571,32,c4.large,pagerank,spark,huge,273.110,32_c4.large_pagerank_spark_huge_1
84.53990635888502,32,c4.large,regression,spark1.5,bigdata,2872.174270124,32_c4.large_regression_spark1.5_bigdata_1
78.8607125,32,c4.large,regression,spark1.5,huge,750.2441293899999,32_c4.large_regression_spark1.5_huge_1
38.015774515651955,32,c4.large,terasort,hadoop,bigdata,644.633,32_c4.large_terasort_hadoop_bigdata_1
39.325817226890756,32,c4.large,terasort,hadoop,huge,333.515,32_c4.large_terasort_hadoop_huge_1
44.91981957806653,32,c4.large,wordcount,hadoop,bigdata,722.973,32_c4.large_wordcount_hadoop_bigdata_1
44.86501973664192,32,c4.large,wordcount,hadoop,huge,387.487,32_c4.large_wordcount_hadoop_huge_1
41.352873214285715,32,m4.large,join,spark,bigdata,459.961,32_m4.large_join_spark_bigdata_1
31.180983231707316,32,m4.large,join,spark,huge,408.921,32_m4.large_join_spark_huge_1
85.52693328373016,32,m4.large,kmeans,spark1.5,bigdata,1260.3206602299979,32_m4.large_kmeans_spark1.5_bigdata_1
46.845567708333334,32,m4.large,kmeans,spark1.5,huge,302.5024177080013,32_m4.large_kmeans_spark1.5_huge_1
5.887002925893372,32,m4.large,lr,spark,bigdata,2933.913,32_m4.large_lr_spark_bigdata_1
4.751131184895834,32,m4.large,lr,spark,huge,1902.866,32_m4.large_lr_spark_huge_1
83.96272500581355,32,m4.large,naive-bayes,spark1.5,bigdata,867.4804521900005,32_m4.large_naive-bayes_spark1.5_bigdata_1
76.70199617346938,32,m4.large,naive-bayes,spark1.5,huge,491.312357107,32_m4.large_naive-bayes_spark1.5_huge_1
64.34694097222223,32,m4.large,pagerank,hadoop,bigdata,1067.621,32_m4.large_pagerank_hadoop_bigdata_1
61.24911892361111,32,m4.large,pagerank,hadoop,huge,712.331,32_m4.large_pagerank_hadoop_huge_1
46.669517617449664,32,m4.large,pagerank,spark,bigdata,443.280,32_m4.large_pagerank_spark_bigdata_1
39.50566271551724,32,m4.large,pagerank,spark,huge,284.071,32_m4.large_pagerank_spark_huge_1
85.37779770992366,32,m4.large,regression,spark1.5,bigdata,3274.4360348459995,32_m4.large_regression_spark1.5_bigdata_1
76.59327879581151,32,m4.large,regression,spark1.5,huge,957.0508269140003,32_m4.large_regression_spark1.5_huge_1
41.21350523333083,32,m4.large,terasort,hadoop,bigdata,695.247,32_m4.large_terasort_hadoop_bigdata_1
43.058236479737445,32,m4.large,terasort,hadoop,huge,356.284,32_m4.large_terasort_hadoop_huge_1
46.697162374810745,32,m4.large,wordcount,hadoop,bigdata,812.171,32_m4.large_wordcount_hadoop_bigdata_1
47.645832865953984,32,m4.large,wordcount,hadoop,huge,415.336,32_m4.large_wordcount_hadoop_huge_1
44.99540490058819,32,r4.large,join,spark,bigdata,419.847,32_r4.large_join_spark_bigdata_1
34.758838854825946,32,r4.large,join,spark,huge,394.703,32_r4.large_join_spark_huge_1
66.74315416666667,32,r4.large,kmeans,spark1.5,bigdata,378.31699767999817,32_r4.large_kmeans_spark1.5_bigdata_1
32.9934125,32,r4.large,kmeans,spark1.5,huge,126.59917325199967,32_r4.large_kmeans_spark1.5_huge_1
6.492502301368702,32,r4.large,lr,spark,bigdata,2560.384,32_r4.large_lr_spark_bigdata_1
4.884262559768523,32,r4.large,lr,spark,huge,1670.052,32_r4.large_lr_spark_huge_1
85.92913214285713,32,r4.large,naive-bayes,spark1.5,bigdata,877.6415918929997,32_r4.large_naive-bayes_spark1.5_bigdata_1
72.84131453092243,32,r4.large,naive-bayes,spark1.5,huge,267.92811705400027,32_r4.large_naive-bayes_spark1.5_huge_1
64.10192693905817,32,r4.large,pagerank,hadoop,bigdata,1088.877,32_r4.large_pagerank_hadoop_bigdata_1
62.4855740248227,32,r4.large,pagerank,hadoop,huge,699.293,32_r4.large_pagerank_hadoop_huge_1
49.03723880597015,32,r4.large,pagerank,spark,bigdata,399.061,32_r4.large_pagerank_spark_bigdata_1
44.06119591346154,32,r4.large,pagerank,spark,huge,254.946,32_r4.large_pagerank_spark_huge_1
82.6213188606649,32,r4.large,regression,spark1.5,bigdata,3533.177088820001,32_r4.large_regression_spark1.5_bigdata_1
51.10660860655738,32,r4.large,regression,spark1.5,huge,306.554689906,32_r4.large_regression_spark1.5_huge_1
40.28976216814159,32,r4.large,terasort,hadoop,bigdata,761.710,32_r4.large_terasort_hadoop_bigdata_1
44.70587147887324,32,r4.large,terasort,hadoop,huge,346.574,32_r4.large_terasort_hadoop_huge_1
46.171956011941866,32,r4.large,wordcount,hadoop,bigdata,782.634,32_r4.large_wordcount_hadoop_bigdata_1
44.04911440614045,32,r4.large,wordcount,hadoop,huge,450.110,32_r4.large_wordcount_hadoop_huge_1
37.33079761904762,40,c4.large,join,spark,bigdata,387.234,40_c4.large_join_spark_bigdata_1
29.367419117647056,40,c4.large,join,spark,huge,337.760,40_c4.large_join_spark_huge_1
84.12671649484535,40,c4.large,kmeans,spark1.5,bigdata,1456.0699962640028,40_c4.large_kmeans_spark1.5_bigdata_1
75.34070443042485,40,c4.large,kmeans,spark1.5,huge,838.1454049290005,40_c4.large_kmeans_spark1.5_huge_1
5.204314580788802,40,c4.large,lr,spark,bigdata,3929.261,40_c4.large_lr_spark_bigdata_1
4.774613899306276,40,c4.large,lr,spark,huge,2031.505,40_c4.large_lr_spark_huge_1
83.22384765625,40,c4.large,naive-bayes,spark1.5,bigdata,640.8704707140005,40_c4.large_naive-bayes_spark1.5_bigdata_1
73.56408445945945,40,c4.large,naive-bayes,spark1.5,huge,369.1669191659994,40_c4.large_naive-bayes_spark1.5_huge_1
58.45968446601942,40,c4.large,pagerank,hadoop,bigdata,902.531,40_c4.large_pagerank_hadoop_bigdata_1
58.14099404761905,40,c4.large,pagerank,hadoop,huge,626.023,40_c4.large_pagerank_hadoop_huge_1
48.1304543533805,40,c4.large,pagerank,spark,bigdata,496.726,40_c4.large_pagerank_spark_bigdata_1
37.06610775862069,40,c4.large,pagerank,spark,huge,286.358,40_c4.large_pagerank_spark_huge_1
83.0683990585774,40,c4.large,regression,spark1.5,bigdata,2389.4929957389995,40_c4.large_regression_spark1.5_bigdata_1
72.23741666666668,40,c4.large,regression,spark1.5,huge,676.1500037599999,40_c4.large_regression_spark1.5_huge_1
34.748216042131276,40,c4.large,terasort,hadoop,bigdata,589.430,40_c4.large_terasort_hadoop_bigdata_1
33.83967669895923,40,c4.large,terasort,hadoop,huge,353.583,40_c4.large_terasort_hadoop_huge_1
44.79420845072927,40,c4.large,wordcount,hadoop,bigdata,620.089,40_c4.large_wordcount_hadoop_bigdata_1
44.26627248670868,40,c4.large,wordcount,hadoop,huge,350.129,40_c4.large_wordcount_hadoop_huge_1
25.8908515625,40,m4.large,join,spark,bigdata,593.134,40_m4.large_join_spark_bigdata_1
18.70640625,40,m4.large,join,spark,huge,516.191,40_m4.large_join_spark_huge_1
82.89790711009174,40,m4.large,kmeans,spark1.5,bigdata,1090.6723928819993,40_m4.large_kmeans_spark1.5_bigdata_1
40.638065789473686,40,m4.large,kmeans,spark1.5,huge,284.614010573001,40_m4.large_kmeans_spark1.5_huge_1
3.928321963028169,40,m4.large,lr,spark,bigdata,3227.521,40_m4.large_lr_spark_bigdata_1
3.289904713114754,40,m4.large,lr,spark,huge,2430.585,40_m4.large_lr_spark_huge_1
81.69063020833332,40,m4.large,naive-bayes,spark1.5,bigdata,721.6178618070007,40_m4.large_naive-bayes_spark1.5_bigdata_1
70.85871511627906,40,m4.large,naive-bayes,spark1.5,huge,428.94699714599983,40_m4.large_naive-bayes_spark1.5_huge_1
59.47182005899705,40,m4.large,pagerank,hadoop,bigdata,985.585,40_m4.large_pagerank_hadoop_bigdata_1
58.113625,40,m4.large,pagerank,hadoop,huge,693.934,40_m4.large_pagerank_hadoop_huge_1
36.916576797385616,40,m4.large,pagerank,spark,bigdata,409.349,40_m4.large_pagerank_spark_bigdata_1
28.603427536231884,40,m4.large,pagerank,spark,huge,337.232,40_m4.large_pagerank_spark_huge_1
85.92030471698112,40,m4.large,regression,spark1.5,bigdata,2649.194387079,40_m4.large_regression_spark1.5_bigdata_1
37.84442105263158,40,m4.large,regression,spark1.5,huge,286.6339440009999,40_m4.large_regression_spark1.5_huge_1
42.385272547204174,40,m4.large,terasort,hadoop,bigdata,590.912,40_m4.large_terasort_hadoop_bigdata_1
46.348622223691166,40,m4.large,terasort,hadoop,huge,298.953,40_m4.large_terasort_hadoop_huge_1
44.646946440422326,40,m4.large,wordcount,hadoop,bigdata,696.365,40_m4.large_wordcount_hadoop_bigdata_1
45.34105860149459,40,m4.large,wordcount,hadoop,huge,385.988,40_m4.large_wordcount_hadoop_huge_1
38.855487341772154,40,r4.large,join,spark,bigdata,402.736,40_r4.large_join_spark_bigdata_1
29.23601644736842,40,r4.large,join,spark,huge,376.378,40_r4.large_join_spark_huge_1
56.03101685393259,40,r4.large,kmeans,spark1.5,bigdata,447.1803033319993,40_r4.large_kmeans_spark1.5_bigdata_1
29.15464986760452,40,r4.large,kmeans,spark1.5,huge,133.52715037700182,40_r4.large_kmeans_spark1.5_huge_1
3.977563407550823,40,r4.large,lr,spark,bigdata,2958.319,40_r4.large_lr_spark_bigdata_1
3.334757972665148,40,r4.large,lr,spark,huge,2184.565,40_r4.large_lr_spark_huge_1
83.82714718094405,40,r4.large,naive-bayes,spark1.5,bigdata,717.8804312609991,40_r4.large_naive-bayes_spark1.5_bigdata_1
65.96169570035461,40,r4.large,naive-bayes,spark1.5,huge,238.23507362400005,40_r4.large_naive-bayes_spark1.5_huge_1
60.765340490797556,40,r4.large,pagerank,hadoop,bigdata,929.583,40_r4.large_pagerank_hadoop_bigdata_1
57.66116123188406,40,r4.large,pagerank,hadoop,huge,681.867,40_r4.large_pagerank_hadoop_huge_1
41.133121093750006,40,r4.large,pagerank,spark,bigdata,359.690,40_r4.large_pagerank_spark_bigdata_1
34.43695833333333,40,r4.large,pagerank,spark,huge,261.273,40_r4.large_pagerank_spark_huge_1
85.03074908925319,40,r4.large,regression,spark1.5,bigdata,2747.4531767070002,40_r4.large_regression_spark1.5_bigdata_1
28.034819230769234,40,r4.large,regression,spark1.5,huge,324.7515877619999,40_r4.large_regression_spark1.5_huge_1
37.564173170731706,40,r4.large,terasort,hadoop,bigdata,659.142,40_r4.large_terasort_hadoop_bigdata_1
39.24269014084507,40,r4.large,terasort,hadoop,huge,349.266,40_r4.large_terasort_hadoop_huge_1
40.208465902517425,40,r4.large,wordcount,hadoop,bigdata,772.825,40_r4.large_wordcount_hadoop_bigdata_1
40.68005005344473,40,r4.large,wordcount,hadoop,huge,412.019,40_r4.large_wordcount_hadoop_huge_1
28.849130329457363,48,c4.large,join,spark,bigdata,417.837,48_c4.large_join_spark_bigdata_1
20.971084770114942,48,c4.large,join,spark,huge,433.003,48_c4.large_join_spark_huge_1
