true,predicted,name,avgcpu,node_count,instance_type,job_input,engine_type,data_size
4039.369,3671.1424303959607,12_c4.xlarge_lr_spark_bigdata_1,8.637663074712643,12,c4.xlarge,lr,spark,bigdata
1745.457,2119.4528644291804,12_c4.xlarge_lr_spark_huge_1,7.653538095238095,12,c4.xlarge,lr,spark,huge
948.6253513640004,968.6768476264581,12_c4.xlarge_naive-bayes_spark1.5_bigdata_1,92.91360670194004,12,c4.xlarge,naive-bayes,spark1.5,bigdata
482.9427138649999,384.06723959080153,12_c4.xlarge_naive-bayes_spark1.5_huge_1,91.64800347222224,12,c4.xlarge,naive-bayes,spark1.5,huge
1078.042,1219.884657045616,12_c4.xlarge_pagerank_hadoop_bigdata_1,68.44299859550561,12,c4.xlarge,pagerank,hadoop,bigdata
691.643,726.9496595323134,12_c4.xlarge_pagerank_hadoop_huge_1,67.07001798561151,12,c4.xlarge,pagerank,hadoop,huge
483.3520735589991,402.49849632188864,12_c4.xlarge_pagerank_spark_bigdata_1,73.07283126293996,12,c4.xlarge,pagerank,spark,bigdata
315.466,199.5893262986517,12_c4.xlarge_pagerank_spark_huge_1,64.59963541666667,12,c4.xlarge,pagerank,spark,huge
4010.905224454,4295.566817708967,12_c4.xlarge_regression_spark1.5_bigdata_1,89.12247090606816,12,c4.xlarge,regression,spark1.5,bigdata
978.610948135,1452.937414383582,12_c4.xlarge_regression_spark1.5_huge_1,86.02529487179487,12,c4.xlarge,regression,spark1.5,huge
715.2951180960008,884.9929002183385,12_c4.xlarge_terasort_hadoop_bigdata_1,32.152413233012666,12,c4.xlarge,terasort,hadoop,bigdata
461.038,540.6821264538506,12_c4.xlarge_terasort_hadoop_huge_1,31.447637076037395,12,c4.xlarge,terasort,hadoop,huge
801.916,844.261710331736,12_c4.xlarge_wordcount_hadoop_bigdata_1,54.74390261504701,12,c4.xlarge,wordcount,hadoop,bigdata
403.668,483.0922952370014,12_c4.xlarge_wordcount_hadoop_huge_1,55.4060069667408,12,c4.xlarge,wordcount,hadoop,huge
378.468,248.0589468301645,12_m4.2xlarge_join_spark_bigdata_1,36.84963470319635,12,m4.2xlarge,join,spark,bigdata
342.007,102.95255498402983,12_m4.2xlarge_join_spark_huge_1,28.72316425120773,12,m4.2xlarge,join,spark,huge
868.8858810900001,1365.2328005797171,12_m4.2xlarge_kmeans_spark1.5_bigdata_1,87.0379238921002,12,m4.2xlarge,kmeans,spark1.5,bigdata
157.51707242500015,19.419970762999306,12_m4.2xlarge_kmeans_spark1.5_huge_1,60.47241935483871,12,m4.2xlarge,kmeans,spark1.5,huge
2446.131,2219.8045188683177,12_m4.2xlarge_lr_spark_bigdata_1,3.767188120778705,12,m4.2xlarge,lr,spark,bigdata
1734.446,1662.3896029511304,12_m4.2xlarge_lr_spark_huge_1,3.228500957854406,12,m4.2xlarge,lr,spark,huge
568.0166710889989,519.7266624434204,12_m4.2xlarge_naive-bayes_spark1.5_bigdata_1,89.63178466076697,12,m4.2xlarge,naive-bayes,spark1.5,bigdata
308.5451088949999,29.655350780795516,12_m4.2xlarge_naive-bayes_spark1.5_huge_1,86.39441256830601,12,m4.2xlarge,naive-bayes,spark1.5,huge
795.106,681.6488598688337,12_m4.2xlarge_pagerank_hadoop_bigdata_1,62.91751694915254,12,m4.2xlarge,pagerank,hadoop,bigdata
667.654,349.09215407938353,12_m4.2xlarge_pagerank_hadoop_huge_1,56.84596393034826,12,m4.2xlarge,pagerank,hadoop,huge
317.027,211.2290171276638,12_m4.2xlarge_pagerank_spark_bigdata_1,46.2349813646789,12,m4.2xlarge,pagerank,spark,bigdata
229.622,-23.05827136070935,12_m4.2xlarge_pagerank_spark_huge_1,37.23117948098001,12,m4.2xlarge,pagerank,spark,huge
2363.247782097,3286.160929236578,12_m4.2xlarge_regression_spark1.5_bigdata_1,86.97688559322035,12,m4.2xlarge,regression,spark1.5,bigdata
182.135759086,20.20077398505861,12_m4.2xlarge_regression_spark1.5_huge_1,60.360717592592586,12,m4.2xlarge,regression,spark1.5,huge
621.733,424.8787935859604,12_m4.2xlarge_terasort_hadoop_bigdata_1,31.772619565217397,12,m4.2xlarge,terasort,hadoop,bigdata
288.254,111.98441798759885,12_m4.2xlarge_terasort_hadoop_huge_1,36.59182349503215,12,m4.2xlarge,terasort,hadoop,huge
458.146,418.42826457468107,12_m4.2xlarge_wordcount_hadoop_bigdata_1,56.04857456109503,12,m4.2xlarge,wordcount,hadoop,bigdata
249.305,99.02797801854766,12_m4.2xlarge_wordcount_hadoop_huge_1,54.20425052790347,12,m4.2xlarge,wordcount,hadoop,huge
726.879,941.8597052589763,12_m4.large_join_spark_bigdata_1,69.81220408163266,12,m4.large,join,spark,bigdata
487.737,551.6713118023464,12_m4.large_join_spark_huge_1,61.32397959183674,12,m4.large,join,spark,huge
3467.0742874450007,3313.3987155734753,12_m4.large_kmeans_spark1.5_bigdata_1,90.42057840307838,12,m4.large,kmeans,spark1.5,bigdata
1589.4194656849995,1785.8876104870455,12_m4.large_kmeans_spark1.5_huge_1,87.61684486373166,12,m4.large,kmeans,spark1.5,huge
2794.27,2987.571599030008,12_m4.large_lr_spark_bigdata_1,18.504753048780486,12,m4.large,lr,spark,bigdata
1281.437,1436.2200886451221,12_m4.large_lr_spark_huge_1,17.19260012919897,12,m4.large,lr,spark,huge
2137.416115576001,2113.075755552287,12_m4.large_naive-bayes_spark1.5_bigdata_1,89.50905347384855,12,m4.large,naive-bayes,spark1.5,bigdata
1101.260962102,1058.6256192524313,12_m4.large_naive-bayes_spark1.5_huge_1,88.3754356060606,12,m4.large,naive-bayes,spark1.5,huge
2118.202,2095.9420481515313,12_m4.large_pagerank_hadoop_bigdata_1,69.33170533932136,12,m4.large,pagerank,hadoop,bigdata
1205.123,1331.8784083618748,12_m4.large_pagerank_hadoop_huge_1,69.329858815427,12,m4.large,pagerank,hadoop,huge
1009.791,1285.0625270915134,12_m4.large_pagerank_spark_bigdata_1,72.71421280276816,12,m4.large,pagerank,spark,bigdata
417.618,696.7455941726969,12_m4.large_pagerank_spark_huge_1,67.55571568627451,12,m4.large,pagerank,spark,huge
7200.524129760999,5861.0234635550205,12_m4.large_regression_spark1.5_bigdata_1,86.56871701388889,12,m4.large,regression,spark1.5,bigdata
2271.76444463,1756.0024939060468,12_m4.large_regression_spark1.5_huge_1,81.55623715124817,12,m4.large,regression,spark1.5,huge
1714.376,1659.8997995156903,12_m4.large_terasort_hadoop_bigdata_1,41.87409629816471,12,m4.large,terasort,hadoop,bigdata
911.187,945.4249232513511,12_m4.large_terasort_hadoop_huge_1,38.46732760277198,12,m4.large,terasort,hadoop,huge
1665.986,1729.4816475406406,12_m4.large_wordcount_hadoop_bigdata_1,56.78102625561112,12,m4.large,wordcount,hadoop,bigdata
908.846,1018.9663981217851,12_m4.large_wordcount_hadoop_huge_1,55.38545081967212,12,m4.large,wordcount,hadoop,huge
451.875,379.8334523950751,12_m4.xlarge_join_spark_bigdata_1,63.030631656703086,12,m4.xlarge,join,spark,bigdata
38.22159500599992,94.85163543956283,12_m4.xlarge_join_spark_huge_1,0.1904761904761905,12,m4.xlarge,join,spark,huge
1574.142406797,1961.4467115686894,12_m4.xlarge_kmeans_spark1.5_bigdata_1,90.7659532318943,12,m4.xlarge,kmeans,spark1.5,bigdata
814.6323155700002,1133.0687486969523,12_m4.xlarge_kmeans_spark1.5_huge_1,88.32978016359918,12,m4.xlarge,kmeans,spark1.5,huge
2502.381,2471.655759387125,12_m4.xlarge_lr_spark_bigdata_1,8.954464285714286,12,m4.xlarge,lr,spark,bigdata
1615.922,1656.233784195794,12_m4.xlarge_lr_spark_huge_1,8.014722222222222,12,m4.xlarge,lr,spark,huge
1101.6149871430007,1180.0939794697963,12_m4.xlarge_naive-bayes_spark1.5_bigdata_1,88.8848446969697,12,m4.xlarge,naive-bayes,spark1.5,bigdata
564.5305941349998,366.77828507202065,12_m4.xlarge_naive-bayes_spark1.5_huge_1,88.54325958702066,12,m4.xlarge,naive-bayes,spark1.5,huge
1228.652,1292.405622880043,12_m4.xlarge_pagerank_hadoop_bigdata_1,68.15246544715447,12,m4.xlarge,pagerank,hadoop,bigdata
804.987,699.1636931577102,12_m4.xlarge_pagerank_hadoop_huge_1,65.6511522633745,12,m4.xlarge,pagerank,hadoop,huge
525.048,558.5130253480353,12_m4.xlarge_pagerank_spark_bigdata_1,62.60333857442348,12,m4.xlarge,pagerank,spark,bigdata
254.769,160.69922135450483,12_m4.xlarge_pagerank_spark_huge_1,57.8901923076923,12,m4.xlarge,pagerank,spark,huge
4480.569569830001,4214.776826155152,12_m4.xlarge_regression_spark1.5_bigdata_1,83.4544605654762,12,m4.xlarge,regression,spark1.5,bigdata
1121.2510635160002,1546.3977968420002,12_m4.xlarge_regression_spark1.5_huge_1,84.74716145833332,12,m4.xlarge,regression,spark1.5,huge
812.473,808.0367807754038,12_m4.xlarge_terasort_hadoop_bigdata_1,43.25138910622283,12,m4.xlarge,terasort,hadoop,bigdata
403.573,344.68904410990683,12_m4.xlarge_terasort_hadoop_huge_1,45.0476930894309,12,m4.xlarge,terasort,hadoop,huge
867.768,893.8803361708292,12_m4.xlarge_wordcount_hadoop_bigdata_1,58.7717198001882,12,m4.xlarge,wordcount,hadoop,bigdata
438.319,424.93888109509817,12_m4.xlarge_wordcount_hadoop_huge_1,60.20806211695608,12,m4.xlarge,wordcount,hadoop,huge
336.531,228.90704066769055,12_r4.2xlarge_join_spark_bigdata_1,44.553632812500005,12,r4.2xlarge,join,spark,bigdata
301.12,196.3736812312503,12_r4.2xlarge_join_spark_huge_1,34.31484722222222,12,r4.2xlarge,join,spark,huge
238.73648089699964,420.0666689342378,12_r4.2xlarge_kmeans_spark1.5_bigdata_1,70.9141134751773,12,r4.2xlarge,kmeans,spark1.5,bigdata
156.89554328800023,21.74962086752833,12_r4.2xlarge_kmeans_spark1.5_huge_1,62.42881720430108,12,r4.2xlarge,kmeans,spark1.5,huge
2369.147,2285.516208378719,12_r4.2xlarge_lr_spark_bigdata_1,4.321336487257461,12,r4.2xlarge,lr,spark,bigdata
1528.351,1539.0148791808087,12_r4.2xlarge_lr_spark_huge_1,3.8773391826871904,12,r4.2xlarge,lr,spark,huge
577.8557335730002,800.2538929977047,12_r4.2xlarge_naive-bayes_spark1.5_bigdata_1,89.20024637681159,12,r4.2xlarge,naive-bayes,spark1.5,bigdata
165.22525575999998,41.18375071287416,12_r4.2xlarge_naive-bayes_spark1.5_huge_1,80.44525252525253,12,r4.2xlarge,naive-bayes,spark1.5,huge
848.957,818.8466201096777,12_r4.2xlarge_pagerank_hadoop_bigdata_1,63.51637271689498,12,r4.2xlarge,pagerank,hadoop,bigdata
597.018,519.783481482817,12_r4.2xlarge_pagerank_hadoop_huge_1,63.89544444444444,12,r4.2xlarge,pagerank,hadoop,huge
251.288,308.0139574886627,12_r4.2xlarge_pagerank_spark_bigdata_1,49.996833333333335,12,r4.2xlarge,pagerank,spark,bigdata
187.789,42.21817696121093,12_r4.2xlarge_pagerank_spark_huge_1,42.58127192982456,12,r4.2xlarge,pagerank,spark,huge
2907.750208397999,1926.420327759851,12_r4.2xlarge_regression_spark1.5_bigdata_1,77.0795438898451,12,r4.2xlarge,regression,spark1.5,bigdata
150.965282914,47.8973881149565,12_r4.2xlarge_regression_spark1.5_huge_1,52.142138888888894,12,r4.2xlarge,regression,spark1.5,huge
434.616,453.4368910181141,12_r4.2xlarge_terasort_hadoop_bigdata_1,44.92042874396136,12,r4.2xlarge,terasort,hadoop,bigdata
240.898,89.16093219502488,12_r4.2xlarge_terasort_hadoop_huge_1,44.9287074829932,12,r4.2xlarge,terasort,hadoop,huge
464.292,576.5602581557707,12_r4.2xlarge_wordcount_hadoop_bigdata_1,53.354536761051385,12,r4.2xlarge,wordcount,hadoop,bigdata
276.038,212.28429933268234,12_r4.2xlarge_wordcount_hadoop_huge_1,50.01451024292052,12,r4.2xlarge,wordcount,hadoop,huge
769.589,827.5739365098872,12_r4.large_join_spark_bigdata_1,71.3832966605459,12,r4.large,join,spark,bigdata
489.499,471.1225819982656,12_r4.large_join_spark_huge_1,64.42847789115646,12,r4.large,join,spark,huge
3211.4967741059954,3351.377447851686,12_r4.large_kmeans_spark1.5_bigdata_1,88.9913642263759,12,r4.large,kmeans,spark1.5,bigdata
1636.4935166470004,2044.7454569263955,12_r4.large_kmeans_spark1.5_huge_1,89.31352191641183,12,r4.large,kmeans,spark1.5,huge
2336.707,2517.119237708334,12_r4.large_lr_spark_bigdata_1,19.11278975095785,12,r4.large,lr,spark,bigdata
1120.902,1187.3790277601363,12_r4.large_lr_spark_huge_1,16.97367256637168,12,r4.large,lr,spark,huge
2188.843708411001,2274.3020607960952,12_r4.large_naive-bayes_spark1.5_bigdata_1,89.89311950339419,12,r4.large,naive-bayes,spark1.5,bigdata
1135.6392475989996,1605.809077031382,12_r4.large_naive-bayes_spark1.5_huge_1,87.804453010279,12,r4.large,naive-bayes,spark1.5,huge
2147.479,2039.6629121005317,12_r4.large_pagerank_hadoop_bigdata_1,69.17641358024692,12,r4.large,pagerank,hadoop,bigdata
1207.73,1173.181188685511,12_r4.large_pagerank_hadoop_huge_1,69.85000000000001,12,r4.large,pagerank,hadoop,huge
782.254,1039.6018998479453,12_r4.large_pagerank_spark_bigdata_1,72.05815049226442,12,r4.large,pagerank,spark,bigdata
385.883,513.6243393041813,12_r4.large_pagerank_spark_huge_1,68.33357905982906,12,r4.large,pagerank,spark,huge
7200.495707591001,6439.678502111841,12_r4.large_regression_spark1.5_bigdata_1,87.83499363425926,12,r4.large,regression,spark1.5,bigdata
2306.780087905,2577.8909349524024,12_r4.large_regression_spark1.5_huge_1,84.95183477946493,12,r4.large,regression,spark1.5,huge
1722.228,1565.7384744418525,12_r4.large_terasort_hadoop_bigdata_1,46.26171608461696,12,r4.large,terasort,hadoop,bigdata
759.493,884.6337013632686,12_r4.large_terasort_hadoop_huge_1,50.38983479755539,12,r4.large,terasort,hadoop,huge
1783.085,1711.8785944546134,12_r4.large_wordcount_hadoop_bigdata_1,56.046812409050325,12,r4.large,wordcount,hadoop,bigdata
893.056,1004.0391691224823,12_r4.large_wordcount_hadoop_huge_1,56.36161334961335,12,r4.large,wordcount,hadoop,huge
463.852,401.08334364659885,12_r4.xlarge_join_spark_bigdata_1,57.98933434959349,12,r4.xlarge,join,spark,bigdata
348.1,301.5092430398537,12_r4.xlarge_join_spark_huge_1,46.16520238095239,12,r4.xlarge,join,spark,huge
1607.245269332001,1788.0150773083076,12_r4.xlarge_kmeans_spark1.5_bigdata_1,91.32543613707166,12,r4.xlarge,kmeans,spark1.5,bigdata
239.46325825200077,174.58432234151553,12_r4.xlarge_kmeans_spark1.5_huge_1,72.2103298611111,12,r4.xlarge,kmeans,spark1.5,huge
2405.648,2366.903714511833,12_r4.xlarge_lr_spark_bigdata_1,7.828640946502058,12,r4.xlarge,lr,spark,bigdata
1630.983,1700.734284500848,12_r4.xlarge_lr_spark_huge_1,6.580805300713557,12,r4.xlarge,lr,spark,huge
1100.5217234869997,1173.440957075909,12_r4.xlarge_naive-bayes_spark1.5_bigdata_1,90.37527651515153,12,r4.xlarge,naive-bayes,spark1.5,bigdata
567.844002628,380.73863050530326,12_r4.xlarge_naive-bayes_spark1.5_huge_1,89.70506637168141,12,r4.xlarge,naive-bayes,spark1.5,huge
1231.879,1285.1995769296502,12_r4.xlarge_pagerank_hadoop_bigdata_1,68.76444717444717,12,r4.xlarge,pagerank,hadoop,bigdata
792.209,807.3242821692586,12_r4.xlarge_pagerank_hadoop_huge_1,67.03701781970649,12,r4.xlarge,pagerank,hadoop,huge
432.926,411.75518150313735,12_r4.xlarge_pagerank_spark_bigdata_1,61.77144116506224,12,r4.xlarge,pagerank,spark,bigdata
239.62,157.72806881948685,12_r4.xlarge_pagerank_spark_huge_1,57.29011904761905,12,r4.xlarge,pagerank,spark,huge
4286.815001699,4459.106070034015,12_r4.xlarge_regression_spark1.5_bigdata_1,88.47992998833138,12,r4.xlarge,regression,spark1.5,bigdata
264.1961664260001,547.6778446677222,12_r4.xlarge_regression_spark1.5_huge_1,71.21486151427189,12,r4.xlarge,regression,spark1.5,huge
840.575,739.5304314377028,12_r4.xlarge_terasort_hadoop_bigdata_1,45.598283333333335,12,r4.xlarge,terasort,hadoop,bigdata
395.916,398.89459420704685,12_r4.xlarge_terasort_hadoop_huge_1,49.491729166666666,12,r4.xlarge,terasort,hadoop,huge
890.019,890.5729582753594,12_r4.xlarge_wordcount_hadoop_bigdata_1,56.42224512162704,12,r4.xlarge,wordcount,hadoop,bigdata
448.95,514.968769718293,12_r4.xlarge_wordcount_hadoop_huge_1,55.89093426286974,12,r4.xlarge,wordcount,hadoop,huge
636.642,662.6635576112826,16_c4.large_join_spark_bigdata_1,54.95824725949426,16,c4.large,join,spark,bigdata
391.13,359.3030527723092,16_c4.large_join_spark_huge_1,51.50135332828823,16,c4.large,join,spark,huge
3334.877252966998,3376.553852512412,16_c4.large_kmeans_spark1.5_bigdata_1,92.1422132683658,16,c4.large,kmeans,spark1.5,bigdata
1733.4030518220006,1828.3442918640385,16_c4.large_kmeans_spark1.5_huge_1,89.04700505780346,16,c4.large,kmeans,spark1.5,huge
4445.735,4257.318535766207,16_c4.large_lr_spark_bigdata_1,13.05024781680048,16,c4.large,lr,spark,bigdata
2012.547,2189.9082059256425,16_c4.large_lr_spark_huge_1,11.632546410891088,16,c4.large,lr,spark,huge
1446.264406942002,1458.4808892758285,16_c4.large_naive-bayes_spark1.5_bigdata_1,90.02945934256056,16,c4.large,naive-bayes,spark1.5,bigdata
741.8098237510003,638.3873374440133,16_c4.large_naive-bayes_spark1.5_huge_1,88.15501266891891,16,c4.large,naive-bayes,spark1.5,huge
1512.288,1528.2386044573427,16_c4.large_pagerank_hadoop_bigdata_1,66.97703074189548,16,c4.large,pagerank,hadoop,bigdata
917.286,820.5070143965488,16_c4.large_pagerank_hadoop_huge_1,66.53623980978261,16,c4.large,pagerank,hadoop,huge
579.0976883510011,775.4137436066118,16_c4.large_pagerank_spark_bigdata_1,72.19553197674419,16,c4.large,pagerank,spark,bigdata
482.929,338.79737200687543,16_c4.large_pagerank_spark_huge_1,67.96442602040817,16,c4.large,pagerank,spark,huge
5638.198973406001,5360.757453908876,16_c4.large_regression_spark1.5_bigdata_1,87.71107974711624,16,c4.large,regression,spark1.5,bigdata
1433.016276414,1613.0478765772596,16_c4.large_regression_spark1.5_huge_1,82.67952141608392,16,c4.large,regression,spark1.5,huge
1226.089,1237.1749529090828,16_c4.large_terasort_hadoop_bigdata_1,37.35503335822075,16,c4.large,terasort,hadoop,bigdata
660.948,661.1799927395699,16_c4.large_terasort_hadoop_huge_1,35.10051630330276,16,c4.large,terasort,hadoop,huge
1205.428,1181.6112613073674,16_c4.large_wordcount_hadoop_bigdata_1,52.62139941530024,16,c4.large,wordcount,hadoop,bigdata
618.801,596.5483386642602,16_c4.large_wordcount_hadoop_huge_1,52.12503949741634,16,c4.large,wordcount,hadoop,huge
343.956,452.81953380539545,16_c4.xlarge_join_spark_bigdata_1,48.43973148148148,16,c4.xlarge,join,spark,bigdata
323.668,327.47476636599845,16_c4.xlarge_join_spark_huge_1,34.67296153846154,16,c4.xlarge,join,spark,huge
1696.094828870002,1786.6008852913997,16_c4.xlarge_kmeans_spark1.5_bigdata_1,90.39974741887906,16,c4.xlarge,kmeans,spark1.5,bigdata
949.057499552,953.0329137055685,16_c4.xlarge_kmeans_spark1.5_huge_1,85.59984335839599,16,c4.xlarge,kmeans,spark1.5,huge
3906.204,3600.1052015306914,16_c4.xlarge_lr_spark_bigdata_1,5.980686131343109,16,c4.xlarge,lr,spark,bigdata
1728.69,2003.6378782580057,16_c4.xlarge_lr_spark_huge_1,4.362291940830571,16,c4.xlarge,lr,spark,huge
718.882186584,739.1755997339334,16_c4.xlarge_naive-bayes_spark1.5_bigdata_1,91.520118006993,16,c4.xlarge,naive-bayes,spark1.5,bigdata
382.536196307,215.14543830146675,16_c4.xlarge_naive-bayes_spark1.5_huge_1,87.11410361842105,16,c4.xlarge,naive-bayes,spark1.5,huge
963.767,1013.1673075480023,16_c4.xlarge_pagerank_hadoop_bigdata_1,64.96043363192183,16,c4.xlarge,pagerank,hadoop,bigdata
560.571,620.3042863960926,16_c4.xlarge_pagerank_hadoop_huge_1,67.48299778761061,16,c4.xlarge,pagerank,hadoop,huge
424.5952424749994,497.9383001028987,16_c4.xlarge_pagerank_spark_bigdata_1,59.94090740740741,16,c4.xlarge,pagerank,spark,bigdata
240.394,114.01248287095642,16_c4.xlarge_pagerank_spark_huge_1,58.858966836734695,16,c4.xlarge,pagerank,spark,huge
2776.0302873969995,2910.571133008432,16_c4.xlarge_regression_spark1.5_bigdata_1,90.0896768018018,16,c4.xlarge,regression,spark1.5,bigdata
722.8552418999999,1171.1794232806687,16_c4.xlarge_regression_spark1.5_huge_1,84.62875434027778,16,c4.xlarge,regression,spark1.5,huge
816.123,850.8020098177672,16_c4.xlarge_terasort_hadoop_bigdata_1,29.120832975240525,16,c4.xlarge,terasort,hadoop,bigdata
337.611,393.03688742968023,16_c4.xlarge_terasort_hadoop_huge_1,35.477714285714285,16,c4.xlarge,terasort,hadoop,huge
659.631,684.0110039385462,16_c4.xlarge_wordcount_hadoop_bigdata_1,47.99891459347988,16,c4.xlarge,wordcount,hadoop,bigdata
365.322,301.9025911747315,16_c4.xlarge_wordcount_hadoop_huge_1,46.95241554054054,16,c4.xlarge,wordcount,hadoop,huge
601.582,751.9459802144623,16_m4.large_join_spark_bigdata_1,59.19795159506951,16,m4.large,join,spark,bigdata
501.553,503.2321331075101,16_m4.large_join_spark_huge_1,43.60266181930693,16,m4.large,join,spark,huge
2426.233531689999,2234.7752875559468,16_m4.large_kmeans_spark1.5_bigdata_1,89.25263659793815,16,m4.large,kmeans,spark1.5,bigdata
1236.3754238889996,1342.3034111609884,16_m4.large_kmeans_spark1.5_huge_1,87.1664144736842,16,m4.large,kmeans,spark1.5,huge
2666.055,2535.7502240774556,16_m4.large_lr_spark_bigdata_1,14.118600308641977,16,m4.large,lr,spark,bigdata
1363.093,1556.5475097670412,16_m4.large_lr_spark_huge_1,12.54121806569343,16,m4.large,lr,spark,huge
1638.654142475003,1665.747520764256,16_m4.large_naive-bayes_spark1.5_bigdata_1,87.71933486238531,16,m4.large,naive-bayes,spark1.5,bigdata
844.9681987670001,802.5612746763089,16_m4.large_naive-bayes_spark1.5_huge_1,86.8351923076923,16,m4.large,naive-bayes,spark1.5,huge
1700.837,1651.7444769187641,16_m4.large_pagerank_hadoop_bigdata_1,68.862658839779,16,m4.large,pagerank,hadoop,bigdata
1001.36,1042.0951235725727,16_m4.large_pagerank_hadoop_huge_1,69.06612873134328,16,m4.large,pagerank,hadoop,huge
795.221,1008.0449465569945,16_m4.large_pagerank_spark_bigdata_1,64.7471590909091,16,m4.large,pagerank,spark,bigdata
345.691,461.94100481400267,16_m4.large_pagerank_spark_huge_1,59.715848214285714,16,m4.large,pagerank,spark,huge
6273.4653254410005,5917.8195040332685,16_m4.large_regression_spark1.5_bigdata_1,88.3159783692185,16,m4.large,regression,spark1.5,bigdata
1664.594126287,1767.1543065086314,16_m4.large_regression_spark1.5_huge_1,83.48032282282281,16,m4.large,regression,spark1.5,huge
1272.718,1208.334292007072,16_m4.large_terasort_hadoop_bigdata_1,43.587307131304776,16,m4.large,terasort,hadoop,bigdata
629.943,656.1592657841544,16_m4.large_terasort_hadoop_huge_1,43.9804352611725,16,m4.large,terasort,hadoop,huge
1249.59,1295.0267336317452,16_m4.large_wordcount_hadoop_bigdata_1,56.09208572741705,16,m4.large,wordcount,hadoop,bigdata
667.988,722.5430617127487,16_m4.large_wordcount_hadoop_huge_1,54.38793020168063,16,m4.large,wordcount,hadoop,huge
445.67,488.6137428376234,16_m4.xlarge_join_spark_bigdata_1,47.28148189367138,16,m4.xlarge,join,spark,bigdata
346.022,298.3193576197024,16_m4.xlarge_join_spark_huge_1,37.159564182194615,16,m4.xlarge,join,spark,huge
1237.0781092079997,1509.7660364863068,16_m4.xlarge_kmeans_spark1.5_bigdata_1,88.13446609311741,16,m4.xlarge,kmeans,spark1.5,bigdata
204.9348460860001,132.61192687098998,16_m4.xlarge_kmeans_spark1.5_huge_1,68.06711890243902,16,m4.xlarge,kmeans,spark1.5,huge
2723.601,2728.5097901279573,16_m4.xlarge_lr_spark_bigdata_1,5.908402622767857,16,m4.xlarge,lr,spark,bigdata
1737.329,1704.8274303456878,16_m4.xlarge_lr_spark_huge_1,4.707363896848138,16,m4.xlarge,lr,spark,huge
867.7052243679991,830.201111900366,16_m4.xlarge_naive-bayes_spark1.5_bigdata_1,85.48783598265896,16,m4.xlarge,naive-bayes,spark1.5,bigdata
435.6607581110002,270.4448645479062,16_m4.xlarge_naive-bayes_spark1.5_huge_1,87.18608477011495,16,m4.xlarge,naive-bayes,spark1.5,huge
1108.856,1081.5705635681852,16_m4.xlarge_pagerank_hadoop_bigdata_1,65.38143402777777,16,m4.xlarge,pagerank,hadoop,bigdata
676.107,632.863172631046,16_m4.xlarge_pagerank_hadoop_huge_1,65.95112591911766,16,m4.xlarge,pagerank,hadoop,huge
404.172,555.5248224954198,16_m4.xlarge_pagerank_spark_bigdata_1,56.43872614503817,16,m4.xlarge,pagerank,spark,bigdata
236.126,161.28141976070532,16_m4.xlarge_pagerank_spark_huge_1,50.459609375,16,m4.xlarge,pagerank,spark,huge
3401.7102662750003,3738.177956209227,16_m4.xlarge_regression_spark1.5_bigdata_1,83.60289154411764,16,m4.xlarge,regression,spark1.5,bigdata
983.80300565,766.5893213564793,16_m4.xlarge_regression_spark1.5_huge_1,76.01927614795919,16,m4.xlarge,regression,spark1.5,huge
845.376,820.1288727084458,16_m4.xlarge_terasort_hadoop_bigdata_1,32.922725709021684,16,m4.xlarge,terasort,hadoop,bigdata
404.237,374.89589793362245,16_m4.xlarge_terasort_hadoop_huge_1,36.83293482761216,16,m4.xlarge,terasort,hadoop,huge
663.688,832.9510635626029,16_m4.xlarge_wordcount_hadoop_bigdata_1,55.78630874080964,16,m4.xlarge,wordcount,hadoop,bigdata
379.368,362.06277554987577,16_m4.xlarge_wordcount_hadoop_huge_1,53.17737939144189,16,m4.xlarge,wordcount,hadoop,huge
616.207,650.2272670888813,16_r4.large_join_spark_bigdata_1,66.47798511904762,16,r4.large,join,spark,bigdata
427.122,353.33282638506677,16_r4.large_join_spark_huge_1,54.31616279069768,16,r4.large,join,spark,huge
2377.1327995710017,2479.7251243944993,16_r4.large_kmeans_spark1.5_bigdata_1,90.21434078947368,16,r4.large,kmeans,spark1.5,bigdata
336.6576713730001,372.20886810729036,16_r4.large_kmeans_spark1.5_huge_1,72.17448694029851,16,r4.large,kmeans,spark1.5,huge
2254.721,2343.869018848251,16_r4.large_lr_spark_bigdata_1,14.276510266570606,16,r4.large,lr,spark,bigdata
1200.099,1097.9847844052679,16_r4.large_lr_spark_huge_1,13.077590767634854,16,r4.large,lr,spark,huge
1638.884137172001,1903.4094515088805,16_r4.large_naive-bayes_spark1.5_bigdata_1,89.87286865070485,16,r4.large,naive-bayes,spark1.5,bigdata
862.8107914950006,998.3228866102388,16_r4.large_naive-bayes_spark1.5_huge_1,87.17750363372092,16,r4.large,naive-bayes,spark1.5,huge
1695.384,1683.4184387843525,16_r4.large_pagerank_hadoop_bigdata_1,68.47462819343066,16,r4.large,pagerank,hadoop,bigdata
1031.247,1026.1386292755767,16_r4.large_pagerank_hadoop_huge_1,67.73782004830919,16,r4.large,pagerank,hadoop,huge
601.862,852.7678094089638,16_r4.large_pagerank_spark_bigdata_1,66.36393949468085,16,r4.large,pagerank,spark,bigdata
317.695,307.52523920838775,16_r4.large_pagerank_spark_huge_1,61.65939423076923,16,r4.large,pagerank,spark,huge
